Halaman,Judul,Tautan,Penulis,Tahun,Sitasi,Institusi
5336,PEMBANGUNAN APLIKASI E-LIBRARY BERBASIS WEB PADA SMAN 1 TELUK KERAMAT KABUPATEN SAMBAS,https://scholar.google.com/scholar?q=+intitle:'PEMBANGUNAN APLIKASI E-LIBRARY BERBASIS WEB PADA SMAN 1 TELUK KERAMAT KABUPATEN SAMBAS',"A Apriansyah, C Suhery
SEMIRATA 2015 5 (1)",0000,0,SEMIRATA 2015 5 (1)
5336,Solution Focused pada Individu yang Mengalami Quarter Life Crisis,https://scholar.google.com/scholar?q=+intitle:'Solution Focused pada Individu yang Mengalami Quarter Life Crisis',"M Zaini, GS Adi, R Wahyuningtyas, M Zaihullah
Jurnal Keperawatan 13 (4), 1137-1144, 2021",2021,1,"Jurnal Keperawatan 13 (4), 1137-1144, 2021"
5337,Analisis perbandingan pengaruh instrumen moneter syariah dan konvensional terhadap penyaluran dana ke sektor usaha mikro kecil dan menengah (UMKM) di Indonesia,https://scholar.google.com/scholar?q=+intitle:'Analisis perbandingan pengaruh instrumen moneter syariah dan konvensional terhadap penyaluran dana ke sektor usaha mikro kecil dan menengah (UMKM) di Indonesia',"YC Pratama
UIN Syarif Hidayatullah Jakarta: Fakultas Ekonomi dan Bisnis, 2017, 2017",2017,1,"UIN Syarif Hidayatullah Jakarta: Fakultas Ekonomi dan Bisnis, 2017, 2017"
5337,"Ketahanan Panas Cemaran Escherichia coli, Staphylococcus aureus, Bacillus cereus dan Bakteri Pembentuk Spora yang Diisolasi dari Proses Pembuatan Tahu di...","https://scholar.google.com/scholar?q=+intitle:'Ketahanan Panas Cemaran Escherichia coli, Staphylococcus aureus, Bacillus cereus dan Bakteri Pembentuk Spora yang Diisolasi dari Proses Pembuatan Tahu di...'","R Mailia, B Yudhistira, Y Pranoto, S Rochdyanto, ES Rahayu
Agritech 35 (3), 300-308",2015,2,"Agritech 35 (3), 300-308"
5337,ADIKSI INTERNET: STUDI PADA REMAJA SMA KOTA JAMBI,https://scholar.google.com/scholar?q=+intitle:'ADIKSI INTERNET: STUDI PADA REMAJA SMA KOTA JAMBI',"N Aryanty, I Maria
JAMBI MEDICAL JOURNAL"" Jurnal Kedokteran dan Kesehatan"" 10 (4), 493-504, 2022",2022,2,"JAMBI MEDICAL JOURNAL"" Jurnal Kedokteran dan Kesehatan"" 10 (4), 493-504, 2022"
5337,Health Financing and Policy: A Comprehensive Literature Review,https://scholar.google.com/scholar?q=+intitle:'Health Financing and Policy: A Comprehensive Literature Review',"MA Arifin, MY Abadi
Journal of Health Literacy and Qualitative Research 2 (3), 50-53, 2022",2022,0,"Journal of Health Literacy and Qualitative Research 2 (3), 50-53, 2022"
5337,RANCANG BANGUN SISTEM KEAMANAN KOPER MENGGUNAKAN SENSOR PASSIVE INFRA RED PENYEMPROTAN TINTA OTOMATIS DAN MELALUI SMS GATEAWAY BERBASIS ATMEGA328,https://scholar.google.com/scholar?q=+intitle:'RANCANG BANGUN SISTEM KEAMANAN KOPER MENGGUNAKAN SENSOR PASSIVE INFRA RED PENYEMPROTAN TINTA OTOMATIS DAN MELALUI SMS GATEAWAY BERBASIS ATMEGA328',"N Harahap, MI Nasution
JISTech (Journal of Islamic Science and Technology) 8 (1), 1-11, 2023",2023,0,"JISTech (Journal of Islamic Science and Technology) 8 (1), 1-11, 2023"
5337,ANALISIS KUAT TEKAN BETON K. 200 DENGAN MENGGUNAKAN LIMBAH PECAHAN BATU BATA SEBAGAI PENGGANTI AGREGAT KASAR,https://scholar.google.com/scholar?q=+intitle:'ANALISIS KUAT TEKAN BETON K. 200 DENGAN MENGGUNAKAN LIMBAH PECAHAN BATU BATA SEBAGAI PENGGANTI AGREGAT KASAR',"L Sebastian, A Syarifudin, A Alamsyah",0000,0,
5337,Analisis Kinerja Pemerintah Desa Cemaga Kecamatan Bunguran Selatan Kabupaten Natuna dalam Pembangunan Desa dari Tahun 2015-2019,https://scholar.google.com/scholar?q=+intitle:'Analisis Kinerja Pemerintah Desa Cemaga Kecamatan Bunguran Selatan Kabupaten Natuna dalam Pembangunan Desa dari Tahun 2015-2019',"E Mandala, S Mukhlis, J Junriana, M Mahesty, II Firman, A Sujono
Jurnal Ilmu Sosial dan Ilmu Politik 5 (1), 95-107, 2023",2023,0,"Jurnal Ilmu Sosial dan Ilmu Politik 5 (1), 95-107, 2023"
5337,Komunitas Makrozoobentos di Sungai Batang Gadis Kabupaten Mandailing Natal Sumatera Utara Community Makrozoobentos on the river of Batang Gadis at Mandailing Natal Regency in …,https://scholar.google.com/scholar?q=+intitle:'Komunitas Makrozoobentos di Sungai Batang Gadis Kabupaten Mandailing Natal Sumatera Utara Community Makrozoobentos on the river of Batang Gadis at Mandailing Natal Regency in …',"P Pahrurrozi, P Patana, A Suryanti
AQUACOASTMARINE 8 (3), 15",2015,0,"AQUACOASTMARINE 8 (3), 15"
5337,Application of Geographic Information Systems (GIS) to Determine the Status of Mangrove Ecosystems of Modung Region Madura,https://scholar.google.com/scholar?q=+intitle:'Application of Geographic Information Systems (GIS) to Determine the Status of Mangrove Ecosystems of Modung Region Madura',"Z Hidayah
Jurnal Kelautan: Indonesian Journal of Marine Science and Technology 7 (2 …, 2014",2014,1,"Jurnal Kelautan: Indonesian Journal of Marine Science and Technology 7 (2 …, 2014"
5337,RELATIONSHIP BETWEEN PARITY AND LABOR WITH BABY BLUES EVENTS IN CLINIC YOSTAVAN MEDIKA SIDOARJO,https://scholar.google.com/scholar?q=+intitle:'RELATIONSHIP BETWEEN PARITY AND LABOR WITH BABY BLUES EVENTS IN CLINIC YOSTAVAN MEDIKA SIDOARJO',"AR Ardianis, ME Djaputra, V Tandyono
JOURNAL OF WIDYA MEDIKA JUNIOR 4 (4), 221-225, 2022",2022,0,"JOURNAL OF WIDYA MEDIKA JUNIOR 4 (4), 221-225, 2022"
5338,The Legal Protection for Consumers in the Digital Economy Era in Facing Challenges and Opportunities,https://scholar.google.com/scholar?q=+intitle:'The Legal Protection for Consumers in the Digital Economy Era in Facing Challenges and Opportunities',"EA Iskandar, RS Nugraha
JURNAL AKTA 11 (4), 1076-1091, 0",0000,0,"JURNAL AKTA 11 (4), 1076-1091, 0"
5338,Ulasan Penelitian Sistem Operasi Waktu Nyata di Indonesia: Review of Real-Time Operating System Research in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Ulasan Penelitian Sistem Operasi Waktu Nyata di Indonesia: Review of Real-Time Operating System Research in Indonesia',"ES Manapa, EAM Sampetoding, TW Sagala, HR Taluay
Journal Dynamic Saint 5 (2), 973-979, 2020",2020,1,"Journal Dynamic Saint 5 (2), 973-979, 2020"
5338,Fostering English Speaking Atmosphere for Non English Students Department through English Courses,https://scholar.google.com/scholar?q=+intitle:'Fostering English Speaking Atmosphere for Non English Students Department through English Courses',"Y Prasetiya, M Ifadah, S Aimah
English Language and Literature International Conference (ELLiC) Proceedings …, 2017",2017,0,"English Language and Literature International Conference (ELLiC) Proceedings …, 2017"
5338,The tsunami as test of resilience of coastal livelihood in Aceh: overview of an integrated natural resources management approach to rehabilitation,https://scholar.google.com/scholar?q=+intitle:'The tsunami as test of resilience of coastal livelihood in Aceh: overview of an integrated natural resources management approach to rehabilitation',"MV Noorwijk, S Budidarsono, L Joshi, E Nugraha
November",2006,2,November
5338,The Effect Of Service Quality and Price On Customer Satisfaction and Loyalty in Telkomsel Cellular Operator Services,https://scholar.google.com/scholar?q=+intitle:'The Effect Of Service Quality and Price On Customer Satisfaction and Loyalty in Telkomsel Cellular Operator Services',"AS Kusumanegara, I Rachmawati",0000,0,
5338,Tingkat Kepercayaan Dalam Hubungan Kemitraan Antara Kontraktor dan Subkontraktor di Surabaya,https://scholar.google.com/scholar?q=+intitle:'Tingkat Kepercayaan Dalam Hubungan Kemitraan Antara Kontraktor dan Subkontraktor di Surabaya',"Lendra
Program Pascasarjana Teknik Sipil Universitas Kristen Petra, 2004",2004,7,"Program Pascasarjana Teknik Sipil Universitas Kristen Petra, 2004"
5338,Pengaruh Kepribadian Dan Dukungan organisasi terhadap perilaku kewarganegaraan organisasional pada kantor Kepolisisan Daerah Gorontalo,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kepribadian Dan Dukungan organisasi terhadap perilaku kewarganegaraan organisasional pada kantor Kepolisisan Daerah Gorontalo',"R Rahmisyari
Jurnal Sosial Teknologi 2 (9), 792-799, 2022",2022,4,"Jurnal Sosial Teknologi 2 (9), 792-799, 2022"
5338,PERAN ORGANISASI INTRA SEKOLAH (OSIS) DALAM MEWUJUDKAN PROFIL PELAJAR PANCASILA,https://scholar.google.com/scholar?q=+intitle:'PERAN ORGANISASI INTRA SEKOLAH (OSIS) DALAM MEWUJUDKAN PROFIL PELAJAR PANCASILA',"PP Utami, T Purwanto
Seminar Nasional Pendidikan Sultan Agung IV 4 (1), 0",0000,4,"Seminar Nasional Pendidikan Sultan Agung IV 4 (1), 0"
5338,Gerak dan Karakter Tari Pada Tokoh Wibisana dalam Lakon Smaratapa Wayang Orang Kautaman,https://scholar.google.com/scholar?q=+intitle:'Gerak dan Karakter Tari Pada Tokoh Wibisana dalam Lakon Smaratapa Wayang Orang Kautaman',"D Ariyani, KI Sulastuti
Greget: Jurnal Pengetahuan dan Penciptaan Tari 18 (2), 122 - 130, 2019",2019,3,"Greget: Jurnal Pengetahuan dan Penciptaan Tari 18 (2), 122 - 130, 2019"
5338,Verba transitif dan objek dapat lesap dalam bahasa Indonesia,https://scholar.google.com/scholar?q=+intitle:'Verba transitif dan objek dapat lesap dalam bahasa Indonesia',"TMJ Kesuma
Linguistik Indonesia 28 (1), 68-75, 2010",2010,15,"Linguistik Indonesia 28 (1), 68-75, 2010"
5339,PROGRAM PROMOSI KESEHATAN,https://scholar.google.com/scholar?q=+intitle:'PROGRAM PROMOSI KESEHATAN',"dkk Nur Hayati
KESEHATAN MASYARAKAT 1, 129-145, 2024",2024,0,"KESEHATAN MASYARAKAT 1, 129-145, 2024"
5339,"Corporate reporting, corporate governance, and sustainable development goals disclosures","https://scholar.google.com/scholar?q=+intitle:'Corporate reporting, corporate governance, and sustainable development goals disclosures'","NF Dosinta, EP Kurniasih, M Kartika, G Leorinita
Jurnal Aplikasi Akuntansi 8 (2), 324-335, 2024",2024,4,"Jurnal Aplikasi Akuntansi 8 (2), 324-335, 2024"
5339,Analysis Food Security of Rice Farmers Through Efforts Optimization of Swamp Land in East Lampung Regency,https://scholar.google.com/scholar?q=+intitle:'Analysis Food Security of Rice Farmers Through Efforts Optimization of Swamp Land in East Lampung Regency',"D Berliana, A Fitri
IOP Conference Series: Earth and Environmental Science 1012 (1), 012058, 2022",2022,1,"IOP Conference Series: Earth and Environmental Science 1012 (1), 012058, 2022"
5339,SISTEM INFORMASI GEORAFIS BERBASIS WEB UNTUK DATA PRODUKSI PADI DI INDONESIA MENGGUNAKAN GEOSERVER,https://scholar.google.com/scholar?q=+intitle:'SISTEM INFORMASI GEORAFIS BERBASIS WEB UNTUK DATA PRODUKSI PADI DI INDONESIA MENGGUNAKAN GEOSERVER',"RI Wijayanti, IS Sitanggang
Bogor Agricultural University (IPB), 0",0000,0,"Bogor Agricultural University (IPB), 0"
5339,"Laporan Hasil Penelitian: Determinan Pembelian, mutu, Dan Keamanan Makanan Jajanan Anak Sekolah Dasar KOta Batu","https://scholar.google.com/scholar?q=+intitle:'Laporan Hasil Penelitian: Determinan Pembelian, mutu, Dan Keamanan Makanan Jajanan Anak Sekolah Dasar KOta Batu'","Y Kristianto
polikteknik Kesehatan Malang, 0",0000,0,"polikteknik Kesehatan Malang, 0"
5339,Intuisi siswa SMK dalam memecahkan masalah matematika ditinjau dari kemampuan matematika dan perbedaan gender,https://scholar.google.com/scholar?q=+intitle:'Intuisi siswa SMK dalam memecahkan masalah matematika ditinjau dari kemampuan matematika dan perbedaan gender',"N Nazariah, Z Abidin
Jurnal Didaktik Matematika 4 (1), 35-52, 2017",2017,19,"Jurnal Didaktik Matematika 4 (1), 35-52, 2017"
5339,The Process Of Teaching Learning English Of The Second Semester Informatics Enginering Students Of Stmik Pelita Nusantara Medan,https://scholar.google.com/scholar?q=+intitle:'The Process Of Teaching Learning English Of The Second Semester Informatics Enginering Students Of Stmik Pelita Nusantara Medan',"MH Napitupulu
Jurnal Mantik Penusa 18 (2), 2015",2015,1,"Jurnal Mantik Penusa 18 (2), 2015"
5339,Teknologi Informasi (Teori dan Integrasi Keilmuan),https://scholar.google.com/scholar?q=+intitle:'Teknologi Informasi (Teori dan Integrasi Keilmuan)',"AM Syafar
Fakultas Sains dan Teknologi, 2020",2020,0,"Fakultas Sains dan Teknologi, 2020"
5339,THE PORTRAYAL OF RURAL LIFE IN AUGUSTUS BALDWIN LONGSTREET’S THE FIGHT,https://scholar.google.com/scholar?q=+intitle:'THE PORTRAYAL OF RURAL LIFE IN AUGUSTUS BALDWIN LONGSTREET’S THE FIGHT',"RK Tarihoran
Jurnal Penelitian Pendidikan Bahasa dan Sastra 1 (1), 43-50, 2016",2016,0,"Jurnal Penelitian Pendidikan Bahasa dan Sastra 1 (1), 43-50, 2016"
5339,PENGARUH KINERJA KEUANGAN TERHADAP NILAI PERUSAHAAN (STUDI KASUS PADA PERUSAHAAN MENUFAKTUR SUB SEKTOR SEMEN YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2018-2022),https://scholar.google.com/scholar?q=+intitle:'PENGARUH KINERJA KEUANGAN TERHADAP NILAI PERUSAHAAN (STUDI KASUS PADA PERUSAHAAN MENUFAKTUR SUB SEKTOR SEMEN YANG TERDAFTAR DI BURSA EFEK INDONESIA PERIODE 2018-2022)',"MN Indung, CC Foenay, RF Makatita, PE de Rozari
GLORY Jurnal Ekonomi dan Ilmu Sosial 5 (4), 837= 848-837= 848, 2024",2024,0,"GLORY Jurnal Ekonomi dan Ilmu Sosial 5 (4), 837= 848-837= 848, 2024"
5340,Menguji Skripsi Fatni Delfi,https://scholar.google.com/scholar?q=+intitle:'Menguji Skripsi Fatni Delfi',"Y KURNIASARI
Universitas Alma Ata, 0",0000,0,"Universitas Alma Ata, 0"
5340,"Effect of Perception, Attitude, Patient Safety Policy, Stakeholder Support, and Health Promotion, on Infection Prevention","https://scholar.google.com/scholar?q=+intitle:'Effect of Perception, Attitude, Patient Safety Policy, Stakeholder Support, and Health Promotion, on Infection Prevention'","T Marwati, AA Subijanto, T Mardikanto, J Priyambodo
1st International Conference on Public Health 2016, 97-97",0000,0,"1st International Conference on Public Health 2016, 97-97"
5340,Tingkat Adopsi Inovasi Pengelolaan Tanaman Terpadu Padi Sawah di Kecamatan Leuwiliang Kabupaten Bogor,https://scholar.google.com/scholar?q=+intitle:'Tingkat Adopsi Inovasi Pengelolaan Tanaman Terpadu Padi Sawah di Kecamatan Leuwiliang Kabupaten Bogor',N Purnaningsih,0000,0,
5340,Optimization of lipase activity from Muricauda aquimarina by pH and temperature conditions,https://scholar.google.com/scholar?q=+intitle:'Optimization of lipase activity from Muricauda aquimarina by pH and temperature conditions',"TA Prameswari, E Yetti, R Simarmata, N Nuryati, N Rahmani, ...
AIP Conference Proceedings 2972 (1), 2023",2023,0,"AIP Conference Proceedings 2972 (1), 2023"
5340,Etika Pelayanan Birokrasi Pemerintah Daerah dalam Otonomi Daerah pada Sekretariat Daerah Kota Makassar,https://scholar.google.com/scholar?q=+intitle:'Etika Pelayanan Birokrasi Pemerintah Daerah dalam Otonomi Daerah pada Sekretariat Daerah Kota Makassar',"Sumardi
https://drive.google.com/file/d/1pkrn5Jm3u1rdWjYyDsT_AW451u90OrGR/view?usp …, 2012",2012,0,"https://drive.google.com/file/d/1pkrn5Jm3u1rdWjYyDsT_AW451u90OrGR/view?usp …, 2012"
5340,The effects of brand name structure and product experience on brand extension evaluations and parent brand dilution,https://scholar.google.com/scholar?q=+intitle:'The effects of brand name structure and product experience on brand extension evaluations and parent brand dilution',"S Sood, K Keller
ACR North American Advances, 2007",2007,9,"ACR North American Advances, 2007"
5340,Hubungan Sikap Kerja Duduk terhadap Keluhan Nyeri Punggung Bawah pada Pekerja Bagian Administrasi di PT. Jamu Air Mancur Karanganyar,https://scholar.google.com/scholar?q=+intitle:'Hubungan Sikap Kerja Duduk terhadap Keluhan Nyeri Punggung Bawah pada Pekerja Bagian Administrasi di PT. Jamu Air Mancur Karanganyar',"FN Hidayah
UNS (Sebelas Maret University), 2019",2019,0,"UNS (Sebelas Maret University), 2019"
5340,Analisis kepuasan masyarakat : riset pada pengguna layanan Fakultas Ilmu Sosial Dan Ilmu Politik Universitas Pembangunan Nasional “Veteran” Jawa Timur,https://scholar.google.com/scholar?q=+intitle:'Analisis kepuasan masyarakat : riset pada pengguna layanan Fakultas Ilmu Sosial Dan Ilmu Politik Universitas Pembangunan Nasional “Veteran” Jawa Timur',"A Kriswibowo, ER Nawangsari
Sasanti Institute, 2018",2018,8,"Sasanti Institute, 2018"
5340,Inovasi Pangan Fungsional Berbasis Sosis Fermentasi dengan Pemanfaatan Berbagai Jenis Bakteri,https://scholar.google.com/scholar?q=+intitle:'Inovasi Pangan Fungsional Berbasis Sosis Fermentasi dengan Pemanfaatan Berbagai Jenis Bakteri',"I Fadhlurrohman, MH Rahman, RO Viani, EN Aisya, T Setyawardani
Prosiding Seminar Nasional Pembangunan dan Pendidikan Vokasi Pertanian 5 (1 …, 2024",2024,0,"Prosiding Seminar Nasional Pembangunan dan Pendidikan Vokasi Pertanian 5 (1 …, 2024"
5340,"Investigation of the imaging characteristics of the ALBIRA II small animal PET system for 18F, 68Ga and 64Cu","https://scholar.google.com/scholar?q=+intitle:'Investigation of the imaging characteristics of the ALBIRA II small animal PET system for 18F, 68Ga and 64Cu'","AA Attarwala, YW Karanja, D Hardiansyah, C Romano, M Roscher, ...
Zeitschrift für Medizinische Physik 27 (2), 132-144, 2017",2017,13,"Zeitschrift für Medizinische Physik 27 (2), 132-144, 2017"
5341,The Effect of The Use of Debit Cards and Electronic Money (E-Money) on Public Consumption Expenditures in Pematangsiantar City,https://scholar.google.com/scholar?q=+intitle:'The Effect of The Use of Debit Cards and Electronic Money (E-Money) on Public Consumption Expenditures in Pematangsiantar City',"T Sipayung, E Sriwijayanti, R Munthe, EOP Damanik
KnE Social Sciences, 728–73-728–73, 2023",2023,0,"KnE Social Sciences, 728–73-728–73, 2023"
5341,PERAN PETUGAS PINTU UTAMA (P2U) SEBAGAI BENTUK STRATEGI PENGAMANAN DALAM UPAYA PENCEGAHAN TINDAK PENYELUNDUPAN NARKOBA DI LEMBAGA PEMASYARAKATAN PEREMPUAN KELAS IIA MEDAN,https://scholar.google.com/scholar?q=+intitle:'PERAN PETUGAS PINTU UTAMA (P2U) SEBAGAI BENTUK STRATEGI PENGAMANAN DALAM UPAYA PENCEGAHAN TINDAK PENYELUNDUPAN NARKOBA DI LEMBAGA PEMASYARAKATAN PEREMPUAN KELAS IIA MEDAN',"andi kurniawan
https://ulr.unizar.ac.id/ulr/article/view/37/26 1 (1), 26, 2023",2023,0,"https://ulr.unizar.ac.id/ulr/article/view/37/26 1 (1), 26, 2023"
5341,Pembelajaran IPA Berpendekatan Jelajah Alam Sekitar (JAS) Terhadap Hasil Belajar pada Kelas V SD,https://scholar.google.com/scholar?q=+intitle:'Pembelajaran IPA Berpendekatan Jelajah Alam Sekitar (JAS) Terhadap Hasil Belajar pada Kelas V SD',"DA Putri, H Hetilaniar, MRD Dirgantara
Indonesian Research Journal on Education 2 (3), 992-1002, 2022",2022,3,"Indonesian Research Journal on Education 2 (3), 992-1002, 2022"
5341,Pengaruh Model Pembeajaran Think Talk Write dengan Lembar Kerja Siswa terhadap Hasil Belajar IPS,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Model Pembeajaran Think Talk Write dengan Lembar Kerja Siswa terhadap Hasil Belajar IPS',"A Adilah, S Suwarjo, S Siswantoro
Pedagogi: Jurnal Pendidikan Dasar 6 (14), 2018",2018,0,"Pedagogi: Jurnal Pendidikan Dasar 6 (14), 2018"
5341,SOCIALIZATION OF IMMIGRATION SERVICES AND IMMIGRATION POLYTECHNIC AT SMA NEGERI 1 SUMBAWA BESAR,https://scholar.google.com/scholar?q=+intitle:'SOCIALIZATION OF IMMIGRATION SERVICES AND IMMIGRATION POLYTECHNIC AT SMA NEGERI 1 SUMBAWA BESAR',"RN Jannah
Jurnal Abdimas Imigrasi 3 (1), 29-33, 2022",2022,0,"Jurnal Abdimas Imigrasi 3 (1), 29-33, 2022"
5341,Identification of JAMU KU-HE-SE  as an Alternative Health Supporting Ingredient,https://scholar.google.com/scholar?q=+intitle:'Identification of JAMU KU-HE-SE  as an Alternative Health Supporting Ingredient',"L Botahala, HR Djasibani, M Karbeka, MH Nahak
Biology, Medicine, & Natural Product Chemistry; https://sciencebiology.org …, 2025",2025,0,"Biology, Medicine, & Natural Product Chemistry; https://sciencebiology.org …, 2025"
5341,PERBAIKAN SISTEM PENGENALAN RAJAH TAPAK TANGAN DENGAN MENGGUNAKAN FILTER 3W,https://scholar.google.com/scholar?q=+intitle:'PERBAIKAN SISTEM PENGENALAN RAJAH TAPAK TANGAN DENGAN MENGGUNAKAN FILTER 3W',"M Kusban, A Budiman, P Bambang Hari
The 9th University Research Colloqium (Urecol) 9 (4), 2019",2019,0,"The 9th University Research Colloqium (Urecol) 9 (4), 2019"
5341,Pertimbangan Hakim dalam Penerapan Sanksi Pidana Bagi Pelaku Tindak Pidana Perdagangan Orang (Studi Putusan Nomor: 782/Pid. Sus/2020/PN. Mtr),https://scholar.google.com/scholar?q=+intitle:'Pertimbangan Hakim dalam Penerapan Sanksi Pidana Bagi Pelaku Tindak Pidana Perdagangan Orang (Studi Putusan Nomor: 782/Pid. Sus/2020/PN. Mtr)',"A Barani, IY Koswara
Wajah Hukum 5 (2), 690-700, 2021",2021,1,"Wajah Hukum 5 (2), 690-700, 2021"
